fecha,aforo,temp_max,temp_min,clima,vuelos,cruceros,dia_semana,mes,semana,festivo_valencia,festivo_nacional,festivo_andalucia,festivo_madrid,festivo_cataluna,aforo_t-1,aforo_t-7,aforo_mean_7
2024-02-26,2132,15.4,6.1,2,35,1,0,2,9,0,0,0,0,0,3882.0,2517.0,3017.4
2024-02-27,3230,15.3,7.3,0,55,1,1,2,9,0,0,0,0,0,2132.0,2543.0,2962.4
2024-02-28,2284,11.8,8.2,2,23,1,2,2,9,0,0,1,0,0,3230.0,3158.0,3060.6
2024-02-29,3218,10.6,5.3,0,54,1,3,2,9,0,0,0,0,0,2284.0,3178.0,2935.7
2024-03-01,2632,14.9,1.4,2,40,1,4,3,9,0,0,0,0,0,3218.0,2300.0,2941.4
2024-03-02,3370,17.5,6.4,0,75,1,5,3,9,0,0,0,0,0,2632.0,3544.0,2988.9
2024-03-03,3873,19.2,10.4,0,86,1,6,3,9,0,0,0,0,0,3370.0,3882.0,2964.0
2024-03-04,2795,15.8,7.9,0,54,1,0,3,10,0,0,0,0,0,3873.0,2132.0,2962.7
2024-03-05,2776,19.8,7.3,0,49,2,1,3,10,0,0,0,0,0,2795.0,3230.0,3057.4
2024-03-06,3098,17.0,10.3,0,59,1,2,3,10,0,0,0,0,0,2776.0,2284.0,2992.6
2024-03-07,2482,17.0,7.8,0,32,3,3,3,10,0,0,0,0,0,3098.0,3218.0,3108.9
2024-03-08,2959,16.3,3.8,2,52,1,4,3,10,0,0,0,0,0,2482.0,2632.0,3003.7
2024-03-09,3612,14.2,5.0,0,72,3,5,3,10,0,0,0,0,0,2959.0,3370.0,3050.4
2024-03-10,3374,18.5,8.8,0,89,4,6,3,10,0,0,0,0,0,3612.0,3873.0,3085.0
2024-03-11,2974,21.4,7.9,1,56,2,0,3,11,0,0,0,0,0,3374.0,2795.0,3013.7
2024-03-12,3253,17.9,10.9,1,57,2,1,3,11,0,0,0,0,0,2974.0,2776.0,3039.3
2024-03-13,3524,14.3,6.5,0,66,2,2,3,11,0,0,0,0,0,3253.0,3098.0,3107.4
2024-03-14,2741,19.6,7.4,0,61,3,3,3,11,0,0,0,0,0,3524.0,2482.0,3168.3
2024-03-15,2936,14.8,6.2,0,48,2,4,3,11,0,0,0,0,0,2741.0,2959.0,3205.3
2024-03-16,3151,15.6,7.0,0,79,2,5,3,11,0,0,0,0,0,2936.0,3612.0,3202.0
2024-03-17,3657,17.5,4.2,1,86,1,6,3,11,0,0,0,0,0,3151.0,3374.0,3136.1
2024-03-18,2917,18.2,7.2,0,51,4,0,3,12,0,0,0,0,0,3657.0,2974.0,3176.6
2024-03-19,4848,16.0,7.9,0,87,2,1,3,12,1,0,0,0,0,2917.0,3253.0,3168.4
2024-03-20,2102,17.4,7.7,1,27,1,2,3,12,0,0,0,0,0,4848.0,3524.0,3396.3
2024-03-21,2733,19.4,12.3,0,68,1,3,3,12,0,0,0,0,0,2102.0,2741.0,3193.1
2024-03-22,2889,19.7,11.7,0,50,3,4,3,12,0,0,0,0,0,2733.0,2936.0,3192.0
2024-03-23,3020,20.5,6.5,0,63,1,5,3,12,0,0,0,0,0,2889.0,3151.0,3185.3
2024-03-24,2979,21.8,3.9,3,70,1,6,3,12,0,0,0,0,0,3020.0,3657.0,3166.6
2024-03-25,2190,19.6,7.8,0,28,2,0,3,13,0,0,0,0,0,2979.0,2917.0,3069.7
2024-03-26,2739,17.6,8.8,2,39,1,1,3,13,0,0,0,0,0,2190.0,4848.0,2965.9
2024-03-27,3030,19.7,6.3,0,48,2,2,3,13,0,0,0,0,0,2739.0,2102.0,2664.6
2024-03-28,4076,18.9,6.4,0,65,3,3,3,13,0,0,1,1,0,3030.0,2733.0,2797.1
2024-03-29,9921,19.0,11.2,1,54,3,4,3,13,1,1,1,1,1,4076.0,2889.0,2989.0
2024-03-30,3395,18.4,7.5,3,82,1,5,3,13,0,0,0,0,0,9921.0,3020.0,3993.6
2024-03-31,3108,16.2,9.3,1,68,2,6,3,13,0,0,0,0,0,3395.0,2979.0,4047.1
2024-04-01,3619,18.9,10.1,2,41,1,0,4,14,1,0,0,0,1,3108.0,2190.0,4065.6
2024-04-02,2936,20.8,11.9,2,42,2,1,4,14,0,0,0,0,0,3619.0,2739.0,4269.7
2024-04-03,2700,21.3,11.3,0,42,4,2,4,14,0,0,0,0,0,2936.0,3030.0,4297.9
2024-04-04,2791,19.6,10.6,0,46,3,3,4,14,0,0,0,0,0,2700.0,4076.0,4250.7
2024-04-05,2385,21.8,14.3,1,47,1,4,4,14,0,0,0,0,0,2791.0,9921.0,4067.1
2024-04-06,3828,25.2,9.2,0,76,4,5,4,14,0,0,0,0,0,2385.0,3395.0,2990.6
2024-04-07,3563,17.5,12.6,2,73,6,6,4,14,0,0,0,0,0,3828.0,3108.0,3052.4
2024-04-08,2886,22.2,11.3,2,51,2,0,4,15,0,0,0,0,0,3563.0,3619.0,3117.4
2024-04-09,2407,20.9,12.8,0,46,3,1,4,15,0,0,0,0,0,2886.0,2936.0,3012.7
2024-04-10,2616,21.9,11.3,0,34,2,2,4,15,0,0,0,0,0,2407.0,2700.0,2937.1
2024-04-11,2768,20.1,13.7,1,50,4,3,4,15,0,0,0,0,0,2616.0,2791.0,2925.1
2024-04-12,2842,20.7,10.1,0,48,1,4,4,15,0,0,0,0,0,2768.0,2385.0,2921.9
2024-04-13,2850,21.3,14.3,2,64,5,5,4,15,0,0,0,0,0,2842.0,3828.0,2987.1
2024-04-14,3991,20.4,11.9,0,74,7,6,4,15,0,0,0,0,0,2850.0,3563.0,2847.4
2024-04-15,3203,18.0,9.3,1,55,4,0,4,16,0,0,0,0,0,3991.0,2886.0,2908.6
2024-04-16,2656,20.5,13.4,0,38,1,1,4,16,0,0,0,0,0,3203.0,2407.0,2953.9
2024-04-17,2159,18.2,11.6,1,37,1,2,4,16,0,0,0,0,0,2656.0,2616.0,2989.4
2024-04-18,3268,22.3,8.6,0,46,4,3,4,16,0,0,0,0,0,2159.0,2768.0,2924.1
2024-04-19,3239,17.3,12.7,0,56,1,4,4,16,0,0,0,0,0,3268.0,2842.0,2995.6
2024-04-20,4826,23.1,14.0,0,98,8,5,4,16,0,0,0,0,0,3239.0,2850.0,3052.3
2024-04-21,3626,21.9,14.6,1,86,6,6,4,16,0,0,0,0,0,4826.0,3991.0,3334.6
2024-04-22,2472,21.9,11.2,2,60,1,0,4,17,0,0,0,0,0,3626.0,3203.0,3282.4
2024-04-23,2755,16.7,12.3,0,53,1,1,4,17,0,0,0,0,0,2472.0,2656.0,3178.0
2024-04-24,2199,20.3,12.1,0,43,1,2,4,17,0,0,0,0,0,2755.0,2159.0,3192.1
2024-04-25,3178,23.3,15.0,0,56,2,3,4,17,0,0,0,0,0,2199.0,3268.0,3197.9
2024-04-26,2700,20.0,10.4,1,49,1,4,4,17,0,0,0,0,0,3178.0,3239.0,3185.0
2024-04-27,3756,18.8,11.1,1,83,4,5,4,17,0,0,0,0,0,2700.0,4826.0,3108.0
2024-04-28,3650,19.7,10.3,0,70,5,6,4,17,0,0,0,0,0,3756.0,3626.0,2955.1
2024-04-29,2530,20.9,9.1,0,54,2,0,4,18,0,0,0,0,0,3650.0,2472.0,2958.6
2024-04-30,3006,19.3,12.5,0,48,1,1,4,18,0,0,0,0,0,2530.0,2755.0,2966.9
2024-05-01,8736,27.5,18.2,0,52,2,2,5,18,1,1,1,1,1,3006.0,2199.0,3002.7
2024-05-02,2856,24.9,14.6,0,49,1,3,5,18,0,0,0,1,0,8736.0,3178.0,3936.6
2024-05-03,2934,23.9,13.2,3,47,1,4,5,18,0,0,0,0,0,2856.0,2700.0,3890.6
2024-05-04,3144,22.4,15.4,0,84,6,5,5,18,0,0,0,0,0,2934.0,3756.0,3924.0
2024-05-05,3569,26.0,16.2,1,75,4,6,5,18,0,0,0,0,0,3144.0,3650.0,3836.6
2024-05-06,2712,25.9,14.7,0,34,3,0,5,19,0,0,0,0,0,3569.0,2530.0,3825.0
2024-05-07,2795,23.4,17.8,0,31,4,1,5,19,0,0,0,0,0,2712.0,3006.0,3851.0
2024-05-08,2616,20.5,13.4,1,51,2,2,5,19,0,0,0,0,0,2795.0,8736.0,3820.9
2024-05-09,2892,25.8,14.4,1,45,3,3,5,19,0,0,0,0,0,2616.0,2856.0,2946.6
2024-05-10,2400,24.6,15.6,3,32,6,4,5,19,0,0,0,0,0,2892.0,2934.0,2951.7
2024-05-11,3237,25.7,15.8,0,81,6,5,5,19,0,0,0,0,0,2400.0,3144.0,2875.4
2024-05-12,3363,28.9,15.1,0,79,4,6,5,19,0,0,0,0,0,3237.0,3569.0,2888.7
2024-05-13,3002,24.9,12.4,1,45,2,0,5,20,0,0,0,0,0,3363.0,2712.0,2859.3
2024-05-14,2528,24.0,19.7,0,52,2,1,5,20,0,0,0,0,0,3002.0,2795.0,2900.7
2024-05-15,2904,22.7,14.5,0,63,1,2,5,20,0,0,0,0,0,2528.0,2616.0,2862.6
2024-05-16,3252,24.4,15.2,0,62,2,3,5,20,0,0,0,0,0,2904.0,2892.0,2903.7
2024-05-17,3138,25.3,16.2,0,51,3,4,5,20,0,0,0,0,0,3252.0,2400.0,2955.1
2024-05-18,3531,25.1,13.7,2,79,4,5,5,20,0,0,0,0,0,3138.0,3237.0,3060.6
2024-05-19,4189,28.4,15.1,0,81,5,6,5,20,0,0,0,0,0,3531.0,3363.0,3102.6
2024-05-20,2874,26.0,13.6,0,53,2,0,5,21,0,0,0,0,0,4189.0,3002.0,3220.6
2024-05-21,2891,24.7,15.8,0,47,1,1,5,21,0,0,0,0,0,2874.0,2528.0,3202.3
2024-05-22,2839,23.6,14.4,0,51,2,2,5,21,0,0,0,0,0,2891.0,2904.0,3254.1
2024-05-23,2481,25.5,15.5,0,34,1,3,5,21,0,0,0,0,0,2839.0,3252.0,3244.9
2024-05-24,3064,23.2,12.9,0,50,1,4,5,21,0,0,0,0,0,2481.0,3138.0,3134.7
2024-05-25,3747,25.4,13.3,0,84,7,5,5,21,0,0,0,0,0,3064.0,3531.0,3124.1
2024-05-26,4082,26.0,12.3,2,75,4,6,5,21,0,0,0,0,0,3747.0,4189.0,3155.0
2024-05-27,3163,24.6,13.6,0,49,4,0,5,22,0,0,0,0,0,4082.0,2874.0,3139.7
2024-05-28,2632,23.7,9.9,0,38,1,1,5,22,0,0,0,0,0,3163.0,2891.0,3181.0
2024-05-29,2287,20.6,14.4,2,37,4,2,5,22,0,0,0,0,0,2632.0,2839.0,3144.0
2024-05-30,3132,27.3,13.9,1,52,5,3,5,22,0,0,0,0,0,2287.0,2481.0,3065.1
2024-05-31,2713,25.8,15.3,0,42,1,4,5,22,0,0,0,0,0,3132.0,3064.0,3158.1
2024-06-01,3608,29.9,20.1,0,62,4,5,6,22,0,0,0,0,0,2713.0,3747.0,3108.0
2024-06-02,3376,25.9,22.5,0,68,5,6,6,22,0,0,0,0,0,3608.0,4082.0,3088.1
2024-06-03,3226,31.8,25.2,1,70,2,0,6,23,0,0,0,0,0,3376.0,3163.0,2987.3
2024-06-04,3150,28.1,22.3,3,87,1,1,6,23,0,0,0,0,0,3226.0,2632.0,2996.3
2024-06-05,3811,28.4,19.1,1,81,2,2,6,23,0,0,0,0,0,3150.0,2287.0,3070.3
2024-06-06,3126,26.9,19.0,0,71,1,3,6,23,0,0,0,0,0,3811.0,3132.0,3288.0
2024-06-07,3022,25.4,21.7,1,74,2,4,6,23,0,0,0,0,0,3126.0,2713.0,3287.1
2024-06-08,4429,31.3,16.6,0,93,4,5,6,23,0,0,0,0,0,3022.0,3608.0,3331.3
2024-06-09,4022,31.6,19.4,0,89,6,6,6,23,0,0,0,0,0,4429.0,3376.0,3448.6
2024-06-10,2936,28.7,19.5,0,68,2,0,6,24,0,0,0,0,0,4022.0,3226.0,3540.9
2024-06-11,3223,27.6,21.2,3,91,1,1,6,24,0,0,0,0,0,2936.0,3150.0,3499.4
2024-06-12,3169,28.2,21.2,0,79,1,2,6,24,0,0,0,0,0,3223.0,3811.0,3509.9
2024-06-13,2996,28.3,18.5,1,87,2,3,6,24,0,0,0,0,0,3169.0,3126.0,3418.1
2024-06-14,3694,26.6,19.2,0,78,2,4,6,24,0,0,0,0,0,2996.0,3022.0,3399.6
2024-06-15,3228,28.4,20.9,0,91,4,5,6,24,0,0,0,0,0,3694.0,4429.0,3495.6
2024-06-16,2896,29.3,18.4,0,68,4,6,6,24,0,0,0,0,0,3228.0,4022.0,3324.0
2024-06-17,3487,31.0,22.4,0,77,3,0,6,25,0,0,0,0,0,2896.0,2936.0,3163.1
2024-06-18,4257,29.0,21.2,1,92,1,1,6,25,0,0,0,0,0,3487.0,3223.0,3241.9
2024-06-19,3264,25.8,20.3,0,56,2,2,6,25,0,0,0,0,0,4257.0,3169.0,3389.6
2024-06-20,3584,29.7,20.8,1,79,2,3,6,25,0,0,0,0,0,3264.0,2996.0,3403.1
2024-06-21,2904,28.5,19.1,1,76,2,4,6,25,0,0,0,0,0,3584.0,3694.0,3487.1
2024-06-22,4444,31.7,18.7,2,86,5,5,6,25,0,0,0,0,0,2904.0,3228.0,3374.3
2024-06-23,3965,31.9,19.2,0,90,5,6,6,25,0,0,0,0,0,4444.0,2896.0,3548.0
2024-06-24,4117,31.9,21.0,0,87,1,0,6,26,1,0,0,0,1,3965.0,3487.0,3700.7
2024-06-25,3848,27.9,20.4,0,82,4,1,6,26,0,0,0,0,0,4117.0,4257.0,3790.7
2024-06-26,3836,33.0,19.2,3,80,4,2,6,26,0,0,0,0,0,3848.0,3264.0,3732.3
2024-06-27,3224,29.7,21.5,2,76,1,3,6,26,0,0,0,0,0,3836.0,3584.0,3814.0
2024-06-28,3168,32.3,19.7,0,82,3,4,6,26,0,0,0,0,0,3224.0,2904.0,3762.6
2024-06-29,4215,28.0,18.6,2,94,5,5,6,26,0,0,0,0,0,3168.0,4444.0,3800.3
2024-06-30,3679,28.4,20.5,0,71,5,6,6,26,0,0,0,0,0,4215.0,3965.0,3767.6
2024-07-01,3357,32.5,21.0,1,75,1,0,7,27,0,0,0,0,0,3679.0,4117.0,3726.7
2024-07-02,3741,32.3,19.6,0,79,2,1,7,27,0,0,0,0,0,3357.0,3848.0,3618.1
2024-07-03,3549,34.5,23.0,1,90,3,2,7,27,0,0,0,0,0,3741.0,3836.0,3602.9
2024-07-04,3121,31.5,21.7,0,82,1,3,7,27,0,0,0,0,0,3549.0,3224.0,3561.9
2024-07-05,3742,34.3,22.5,2,89,3,4,7,27,0,0,0,0,0,3121.0,3168.0,3547.1
2024-07-06,3396,33.5,21.1,1,90,4,5,7,27,0,0,0,0,0,3742.0,4215.0,3629.1
2024-07-07,3310,31.6,25.4,1,85,5,6,7,27,0,0,0,0,0,3396.0,3679.0,3512.1
2024-07-08,3528,33.3,21.7,0,69,3,0,7,28,0,0,0,0,0,3310.0,3357.0,3459.4
2024-07-09,3196,31.1,22.1,0,96,2,1,7,28,0,0,0,0,0,3528.0,3741.0,3483.9
2024-07-10,3075,36.7,23.8,0,94,3,2,7,28,0,0,0,0,0,3196.0,3549.0,3406.0
2024-07-11,3668,26.7,20.2,0,80,2,3,7,28,0,0,0,0,0,3075.0,3121.0,3338.3
2024-07-12,3012,33.3,20.1,0,66,3,4,7,28,0,0,0,0,0,3668.0,3742.0,3416.4
2024-07-13,3348,28.5,23.8,2,64,4,5,7,28,0,0,0,0,0,3012.0,3396.0,3312.1
2024-07-14,3124,31.5,22.1,0,82,6,6,7,28,0,0,0,0,0,3348.0,3310.0,3305.3
2024-07-15,3144,31.8,21.2,0,72,1,0,7,29,0,0,0,0,0,3124.0,3528.0,3278.7
2024-07-16,2792,35.0,24.2,0,62,1,1,7,29,0,0,0,0,0,3144.0,3196.0,3223.9
2024-07-17,3241,30.6,21.4,0,64,1,2,7,29,0,0,0,0,0,2792.0,3075.0,3166.1
2024-07-18,3686,34.6,22.5,1,75,4,3,7,29,0,0,0,0,0,3241.0,3668.0,3189.9
2024-07-19,3237,29.6,21.2,0,81,2,4,7,29,0,0,0,0,0,3686.0,3012.0,3192.4
2024-07-20,4366,34.7,23.6,2,94,4,5,7,29,0,0,0,0,0,3237.0,3348.0,3224.6
2024-07-21,3523,31.1,25.7,0,84,7,6,7,29,0,0,0,0,0,4366.0,3124.0,3370.0
2024-07-22,3291,32.1,19.3,3,76,3,0,7,30,0,0,0,0,0,3523.0,3144.0,3427.0
2024-07-23,2887,31.3,23.2,2,83,1,1,7,30,0,0,0,0,0,3291.0,2792.0,3448.0
2024-07-24,3960,34.6,24.7,0,82,3,2,7,30,0,0,0,0,0,2887.0,3241.0,3461.6
2024-07-25,4703,34.2,22.2,2,87,2,3,7,30,0,0,0,1,0,3960.0,3686.0,3564.3
2024-07-26,3053,32.9,20.7,0,79,1,4,7,30,0,0,0,0,0,4703.0,3237.0,3709.6
2024-07-27,3264,29.7,23.8,2,90,6,5,7,30,0,0,0,0,0,3053.0,4366.0,3683.3
2024-07-28,3944,30.6,25.0,0,88,4,6,7,30,0,0,0,0,0,3264.0,3523.0,3525.9
2024-07-29,3606,29.9,24.8,2,80,2,0,7,31,0,0,0,0,0,3944.0,3291.0,3586.0
2024-07-30,3636,27.5,23.7,2,78,3,1,7,31,0,0,0,0,0,3606.0,2887.0,3631.0
2024-07-31,3798,34.5,23.2,2,89,1,2,7,31,0,0,0,0,0,3636.0,3960.0,3738.0
2024-08-01,2745,31.3,21.2,1,72,1,3,8,31,0,0,0,0,0,3798.0,4703.0,3714.9
2024-08-02,3437,31.3,24.7,0,64,1,4,8,31,0,0,0,0,0,2745.0,3053.0,3435.1
2024-08-03,3104,35.0,24.6,0,64,4,5,8,31,0,0,0,0,0,3437.0,3264.0,3490.0
2024-08-04,3561,31.0,20.7,0,72,5,6,8,31,0,0,0,0,0,3104.0,3944.0,3467.1
2024-08-05,3322,30.3,23.7,0,86,2,0,8,32,0,0,0,0,0,3561.0,3606.0,3412.4
2024-08-06,3161,31.6,24.3,1,75,1,1,8,32,0,0,0,0,0,3322.0,3636.0,3371.9
2024-08-07,3061,29.7,24.8,0,82,1,2,8,32,0,0,0,0,0,3161.0,3798.0,3304.0
2024-08-08,2770,32.7,22.9,3,75,1,3,8,32,0,0,0,0,0,3061.0,2745.0,3198.7
2024-08-09,3063,31.3,21.3,1,75,3,4,8,32,0,0,0,0,0,2770.0,3437.0,3202.3
2024-08-10,2848,31.0,22.0,2,69,4,5,8,32,0,0,0,0,0,3063.0,3104.0,3148.9
2024-08-11,3491,30.8,21.0,0,79,7,6,8,32,0,0,0,0,0,2848.0,3561.0,3112.3
2024-08-12,3130,31.8,22.9,2,78,1,0,8,33,0,0,0,0,0,3491.0,3322.0,3102.3
2024-08-13,4212,32.2,22.5,2,84,3,1,8,33,0,0,0,0,0,3130.0,3161.0,3074.9
2024-08-14,4043,31.0,27.3,0,82,3,2,8,33,0,0,0,0,0,4212.0,3061.0,3225.0
2024-08-15,8446,31.3,24.8,1,78,2,3,8,33,1,1,1,1,1,4043.0,2770.0,3365.3
2024-08-16,2638,31.8,24.9,1,64,1,4,8,33,0,0,0,0,0,8446.0,3063.0,4176.1
2024-08-17,3425,31.6,23.9,0,90,5,5,8,33,0,0,0,0,0,2638.0,2848.0,4115.4
2024-08-18,3616,32.1,22.3,0,79,6,6,8,33,0,0,0,0,0,3425.0,3491.0,4197.9
2024-08-19,3105,30.6,22.4,0,80,3,0,8,34,0,0,0,0,0,3616.0,3130.0,4215.7
2024-08-20,3616,34.0,22.6,0,96,2,1,8,34,0,0,0,0,0,3105.0,4212.0,4212.1
2024-08-21,3956,32.2,23.4,0,89,2,2,8,34,0,0,0,0,0,3616.0,4043.0,4127.0
2024-08-22,3346,31.0,23.8,0,84,2,3,8,34,0,0,0,0,0,3956.0,8446.0,4114.6
2024-08-23,3279,32.7,23.0,0,79,2,4,8,34,0,0,0,0,0,3346.0,2638.0,3386.0
2024-08-24,2997,31.9,22.4,0,79,6,5,8,34,0,0,0,0,0,3279.0,3425.0,3477.6
2024-08-25,3349,28.5,21.8,3,82,5,6,8,34,0,0,0,0,0,2997.0,3616.0,3416.4
2024-08-26,3235,32.7,20.2,0,84,1,0,8,35,0,0,0,0,0,3349.0,3105.0,3378.3
2024-08-27,4465,30.0,25.6,3,97,1,1,8,35,0,0,0,0,0,3235.0,3616.0,3396.9
2024-08-28,3337,33.9,27.4,0,104,1,2,8,35,0,0,0,0,0,4465.0,3956.0,3518.1
2024-08-29,4030,31.5,25.4,0,82,1,3,8,35,0,0,0,0,0,3337.0,3346.0,3429.7
2024-08-30,3335,33.6,20.5,0,58,3,4,8,35,0,0,0,0,0,4030.0,3279.0,3527.4
2024-08-31,3985,30.7,24.6,0,70,7,5,8,35,0,0,0,0,0,3335.0,2997.0,3535.4
2024-09-01,4662,28.1,21.0,0,98,4,6,9,35,0,0,0,0,0,3985.0,3349.0,3676.6
2024-09-02,4260,30.4,18.2,1,87,2,0,9,36,0,0,0,0,0,4662.0,3235.0,3864.1
2024-09-03,4101,27.5,20.0,0,84,1,1,9,36,0,0,0,0,0,4260.0,4465.0,4010.6
2024-09-04,3743,26.8,18.1,1,78,1,2,9,36,0,0,0,0,0,4101.0,3337.0,3958.6
2024-09-05,3000,29.3,22.1,1,68,1,3,9,36,0,0,0,0,0,3743.0,4030.0,4016.6
2024-09-06,3763,29.3,19.7,0,96,1,4,9,36,0,0,0,0,0,3000.0,3335.0,3869.4
2024-09-07,3067,26.9,17.2,0,71,5,5,9,36,0,0,0,0,0,3763.0,3985.0,3930.6
2024-09-08,4244,24.0,20.3,1,87,4,6,9,36,0,0,0,0,0,3067.0,4662.0,3799.4
2024-09-09,2784,26.8,21.1,0,66,3,0,9,37,0,0,0,0,0,4244.0,4260.0,3739.7
2024-09-10,3427,29.4,19.4,0,77,1,1,9,37,0,0,0,0,0,2784.0,4101.0,3528.9
2024-09-11,4521,26.4,20.0,3,89,1,2,9,37,0,0,0,0,1,3427.0,3743.0,3432.6
2024-09-12,3751,28.0,18.9,0,77,2,3,9,37,0,0,0,0,0,4521.0,3000.0,3543.7
2024-09-13,3182,26.7,16.7,1,76,2,4,9,37,0,0,0,0,0,3751.0,3763.0,3651.0
2024-09-14,4070,24.1,18.7,3,80,5,5,9,37,0,0,0,0,0,3182.0,3067.0,3568.0
2024-09-15,2822,26.6,20.0,0,66,4,6,9,37,0,0,0,0,0,4070.0,4244.0,3711.3
2024-09-16,2820,29.3,18.7,0,64,4,0,9,38,0,0,0,0,0,2822.0,2784.0,3508.1
2024-09-17,4029,23.3,20.6,0,87,1,1,9,38,0,0,0,0,0,2820.0,3427.0,3513.3
2024-09-18,3221,28.5,18.2,0,75,1,2,9,38,0,0,0,0,0,4029.0,4521.0,3599.3
2024-09-19,3661,25.6,18.3,0,87,2,3,9,38,0,0,0,0,0,3221.0,3751.0,3413.6
2024-09-20,3180,29.2,20.7,1,91,4,4,9,38,0,0,0,0,0,3661.0,3182.0,3400.7
2024-09-21,4043,29.4,19.4,0,91,5,5,9,38,0,0,0,0,0,3180.0,4070.0,3400.4
2024-09-22,2977,27.7,18.2,0,63,4,6,9,38,0,0,0,0,0,4043.0,2822.0,3396.6
2024-09-23,3536,27.7,21.1,3,73,1,0,9,39,0,0,0,0,0,2977.0,2820.0,3418.7
2024-09-24,3577,26.4,17.6,2,85,3,1,9,39,0,0,0,0,0,3536.0,4029.0,3521.0
2024-09-25,3377,25.3,17.5,1,85,1,2,9,39,0,0,0,0,0,3577.0,3221.0,3456.4
2024-09-26,3921,31.4,13.3,0,102,3,3,9,39,0,0,0,0,0,3377.0,3661.0,3478.7
2024-09-27,3792,26.3,17.9,1,70,2,4,9,39,0,0,0,0,0,3921.0,3180.0,3515.9
2024-09-28,3633,31.1,21.6,0,91,5,5,9,39,0,0,0,0,0,3792.0,4043.0,3603.3
2024-09-29,3236,26.3,14.9,0,83,6,6,9,39,0,0,0,0,0,3633.0,2977.0,3544.7
2024-09-30,2891,29.1,17.1,0,63,2,0,9,40,0,0,0,0,0,3236.0,3536.0,3581.7
2024-10-01,2901,20.7,14.9,2,44,1,1,10,40,0,0,0,0,0,2891.0,3577.0,3489.6
2024-10-02,3020,24.0,9.5,0,52,1,2,10,40,0,0,0,0,0,2901.0,3377.0,3393.0
2024-10-03,2408,22.3,13.0,0,32,2,3,10,40,0,0,0,0,0,3020.0,3921.0,3342.0
2024-10-04,2345,22.4,16.3,0,29,2,4,10,40,0,0,0,0,0,2408.0,3792.0,3125.9
2024-10-05,2874,24.2,18.1,0,62,5,5,10,40,0,0,0,0,0,2345.0,3633.0,2919.1
2024-10-06,4190,22.1,14.6,2,82,4,6,10,40,0,0,0,0,0,2874.0,3236.0,2810.7
2024-10-07,3057,20.1,12.1,1,45,3,0,10,41,0,0,0,0,0,4190.0,2891.0,2947.0
2024-10-08,2583,24.5,12.1,1,43,1,1,10,41,0,0,0,0,0,3057.0,2901.0,2970.7
2024-10-09,3032,20.7,14.3,0,44,2,2,10,41,1,0,0,0,0,2583.0,3020.0,2925.3
2024-10-10,2417,24.0,14.6,0,35,4,3,10,41,0,0,0,0,0,3032.0,2408.0,2927.0
2024-10-11,2435,24.9,17.7,0,45,2,4,10,41,0,0,0,0,0,2417.0,2345.0,2928.3
2024-10-12,8302,22.2,15.9,0,61,4,5,10,41,1,1,1,1,1,2435.0,2874.0,2941.1
2024-10-13,3426,25.4,14.2,0,91,4,6,10,41,0,0,0,0,0,8302.0,4190.0,3716.6
2024-10-14,3544,24.0,13.3,1,66,1,0,10,42,0,0,0,0,0,3426.0,3057.0,3607.4
2024-10-15,2193,21.6,20.0,0,26,1,1,10,42,0,0,0,0,0,3544.0,2583.0,3677.0
2024-10-16,2718,25.8,15.3,0,45,1,2,10,42,0,0,0,0,0,2193.0,3032.0,3621.3
2024-10-17,2556,20.7,12.7,0,45,3,3,10,42,0,0,0,0,0,2718.0,2417.0,3576.4
2024-10-18,2445,22.2,13.6,0,48,1,4,10,42,0,0,0,0,0,2556.0,2435.0,3596.3
2024-10-19,3086,22.6,12.2,0,90,4,5,10,42,0,0,0,0,0,2445.0,8302.0,3597.7
2024-10-20,3595,24.2,9.2,3,75,5,6,10,42,0,0,0,0,0,3086.0,3426.0,2852.6
2024-10-21,3133,25.2,14.6,2,49,3,0,10,43,0,0,0,0,0,3595.0,3544.0,2876.7
2024-10-22,3546,25.1,17.6,3,79,1,1,10,43,0,0,0,0,0,3133.0,2193.0,2818.0
2024-10-23,2457,23.4,10.7,0,48,3,2,10,43,0,0,0,0,0,3546.0,2718.0,3011.3
2024-10-24,3307,22.4,14.1,0,67,2,3,10,43,0,0,0,0,0,2457.0,2556.0,2974.0
2024-10-25,3235,19.3,12.6,0,55,2,4,10,43,0,0,0,0,0,3307.0,2445.0,3081.3
2024-10-26,3738,20.4,15.0,0,74,4,5,10,43,0,0,0,0,0,3235.0,3086.0,3194.1
2024-10-27,3468,26.5,13.7,2,72,6,6,10,43,0,0,0,0,0,3738.0,3595.0,3287.3
2024-10-28,2544,19.3,11.3,0,49,1,0,10,44,0,0,0,0,0,3468.0,3133.0,3269.1
2024-10-29,2386,21.4,12.0,0,38,1,1,10,44,0,0,0,0,0,2544.0,3546.0,3185.0
2024-10-30,2393,25.3,12.3,0,41,1,2,10,44,0,0,0,0,0,2386.0,2457.0,3019.3
2024-10-31,2416,23.4,16.7,0,45,1,3,10,44,0,0,0,0,0,2393.0,3307.0,3010.1
2024-11-01,9187,18.9,11.6,1,52,5,4,11,44,1,1,1,1,1,2416.0,3235.0,2882.9
2024-11-02,4529,18.1,8.4,0,98,3,5,11,44,0,0,0,0,0,9187.0,3738.0,3733.1
2024-11-03,3782,19.9,11.5,0,75,2,6,11,44,0,0,0,0,0,4529.0,3468.0,3846.1
